TIM_DAY,CONVERTED_CRD_CONS_PERS_LOAN,CONS_CRD_ORIG_FLAG,CRD_PROP_TNA_MAX,CONS_CRD_QTY_EVER,CONS_CRD_QTY_L30D,CONS_CRD_QTY_L90D,CONS_CRD_QTY_L180D,CONS_CRD_FIRST_ORIG_DATE,CONS_CRD_FIRST_AMT_USD,CONS_CRD_LAST_ORIG_DATE,CONS_CRD_LAST_AMT_USD,CONS_CRD_LAST_REMAINING_CAPITAL_USD,CONS_CRD_ACTIVE_FLAG,CRD_RISK_ANALYSIS_RATING_ID,CRD_RISK_ANALYSIS_SCORE,TOTAL_AMOUNT_ACCOUNT_MP,SCORE_BUREAU_1,RENDA_BUREAU,CONS_PROP_AVAILABLE_AMOUNT_USD,CONS_CRD_ON_QTY_EVER,SCORE_BUREAU_BOAVISTA,CUS_ACT_CRED_CARD_QTY,CUS_ACT_CRED_CARD_PREMIUM_QTY,CUS_ACT_CRED_CARD_GOLD_QTY,CUS_ACT_CRED_CARD_CLASSIC_QTY,CUS_BUYER_TGMV_USD_EVER,CUS_BUYER_TGMV_USD_L30D,CUS_BUYER_TGMV_USD_L60D,CUS_BUYER_TGMV_USD_L90D,CUS_BUYER_TGMV_QTY_ORDERS_EVER,CUS_BUYER_TGMV_QTY_ORDERS_L30D,CUS_BUYER_TGMV_QTY_ORDERS_L60D,CUS_BUYER_TGMV_QTY_ORDERS_L90D,CUS_BUYER_TGMV_QTY_ITEMS_EVER,CUS_BUYER_TGMV_QTY_ITEMS_L30D,CUS_BUYER_TGMV_QTY_ITEMS_L60D,CUS_BUYER_TGMV_QTY_ITEMS_L90D
25/03/2024,FALSE,TRUE,117,8,0,2,5,15/07/2023,62.83,14/01/2024,41.45,,FALSE,G,382,0,591,2450,160.33,0,349,11,1,4,3,756.05,0,24.11,24.11,20,0,1,1,21,0,1,1
25/03/2024,FALSE,TRUE,183,6,1,2,3,21/01/2023,9.69,21/03/2024,4.43,4.43,TRUE,C,500,0,555,1100,0.06,1,346,8,0,3,4,5.73,5.73,5.73,5.73,1,1,1,1,1,1,1,1
25/03/2024,FALSE,TRUE,183,22,2,4,7,25/11/2022,28.41,20/03/2024,20.06,20.06,TRUE,G,161,525.03,350,1450,0.1,1,259,14,0,5,7,210.38,0,28.24,28.24,7,0,1,1,7,0,1,1
25/03/2024,FALSE,TRUE,102,22,1,2,2,23/08/2021,129.66,10/03/2024,222.5,222.5,TRUE,D,325,6,522,15950,0.33,0,272,10,0,4,4,617.93,86.71,86.71,97.01,9,1,1,2,9,1,1,2
25/03/2024,FALSE,TRUE,240,1,0,1,1,08/02/2024,101.94,08/02/2024,101.94,86.33,TRUE,D,500,343.13,410,3350,15.34,0,323,10,0,4,3,757.6,5.2,5.2,5.2,26,1,1,1,26,1,1,1
25/03/2024,FALSE,TRUE,120,1,0,1,1,05/01/2024,1038.69,05/01/2024,1038.69,917.68,TRUE,C,500,0,684,3600,60.12,0,257,13,2,3,7,1587.95,13.76,13.76,13.76,18,1,1,1,18,1,1,1
25/03/2024,FALSE,TRUE,144,1,0,1,1,05/02/2024,81.36,05/02/2024,81.36,,FALSE,G,489,0,546,1300,80.17,0,489,8,0,3,4,982.73,10.03,10.03,48.53,25,1,1,4,25,1,1,4
25/03/2024,FALSE,TRUE,228,12,0,2,4,13/04/2023,19.12,22/02/2024,99.16,74.84,TRUE,D,500,0.59,314,3150,26.63,5,260,7,0,4,3,1235.14,0,98.25,118.58,31,0,1,2,33,0,1,2
25/03/2024,FALSE,TRUE,228,26,0,0,3,04/05/2021,25.48,10/12/2023,28.83,,FALSE,D,500,9.32,432,2050,48.1,2,196,16,0,5,6,988.58,111.13,111.13,111.13,47,1,1,1,50,1,1,1
25/03/2024,FALSE,TRUE,228,13,0,0,4,02/02/2022,96.82,4/12/2023,22.51,20.44,TRUE,D,500,70.5,458,1250,90.38,1,144,16,5,4,3,1869.87,07.03,07.03,07.03,56,1,1,1,59,1,1,1
25/03/2024,FALSE,TRUE,165,16,2,4,5,22/07/2020,25.22,13/03/2024,60.59,60.59,TRUE,F,307,72.87,447,1300,473.1,5,307,12,0,3,4,1432.4,0,23.74,23.74,66,0,1,1,82,0,1,1
25/03/2024,FALSE,TRUE,150,6,3,4,4,16/09/2023,24.88,01/03/2024,20.2,20.2,TRUE,C,500,0.1,453,2900,36.07,0,176,20,0,5,12,621.2,18.19,18.19,147.17,21,1,1,4,21,1,1,4
25/03/2024,FALSE,TRUE,165,21,1,3,4,29/03/2022,33.62,10/03/2024,20.85,20.85,TRUE,G,395,0,522,3200,2.85,18,395,9,1,4,3,1943.74,17.29,17.29,86.55,100,1,1,5,107,1,1,5
25/03/2024,FALSE,TRUE,240,3,1,2,3,7/11/2023,62.14,09/03/2024,61.19,56.81,TRUE,D,500,173.05,383,1200,3.46,1,428,14,5,5,3,433.77,5.82,5.82,11.82,37,1,1,2,43,1,1,2
25/03/2024,FALSE,TRUE,183,21,2,5,9,24/01/2023,9.76,09/03/2024,13.17,13.17,TRUE,C,500,10.62,468,1400,10.82,3,245,10,0,4,3,423.05,39.28,39.28,39.28,8,1,1,1,8,1,1,1
25/03/2024,FALSE,TRUE,183,6,1,2,3,19/02/2023,14.91,29/02/2024,20.4,20.4,TRUE,C,500,0,414,4900,17.29,1,321,9,0,4,4,1119.17,0,19.54,33.03,54,0,1,2,58,0,1,2
25/03/2024,FALSE,TRUE,183,24,1,2,3,13/05/2021,12.36,29/02/2024,4.46,,FALSE,C,500,34,391,1650,80.17,0,278,8,0,3,3,1523.27,33.98,33.98,53.87,29,1,1,2,29,1,1,2
25/03/2024,FALSE,TRUE,159,14,1,3,9,27/02/2023,75.15,09/03/2024,35.12,35.12,TRUE,C,500,60.4,526,1650,2.42,2,372,8,1,3,3,449,29.34,29.34,29.34,16,1,1,1,16,1,1,1
25/03/2024,FALSE,TRUE,183,17,3,5,8,29/08/2022,5.34,18/03/2024,5.42,5.42,TRUE,C,500,0,273,1550,18.24,2,277,19,2,6,6,995.36,0,50.79,92.11,43,0,1,2,56,0,1,3
25/03/2024,FALSE,TRUE,159,20,3,6,10,25/05/2022,6.28,08/03/2024,06.09,06.09,TRUE,C,500,0.08,380,2100,4.24,3,319,13,1,5,5,630.33,12.64,12.64,12.64,20,1,1,1,21,1,1,1
25/03/2024,FALSE,TRUE,111,28,1,4,6,20/05/2022,22.31,29/02/2024,30.45,30.45,TRUE,F,151,200.27,714,1200,0.19,1,274,7,0,3,3,217.37,0,4.62,128.24,6,0,1,3,6,0,1,3
25/03/2024,FALSE,TRUE,183,15,1,5,10,24/03/2023,24.71,22/03/2024,36.92,36.92,TRUE,C,500,0,500,1550,1.41,2,412,28,3,8,11,1754.45,0,38.04,58.34,56,0,1,2,58,0,1,2
25/03/2024,FALSE,TRUE,144,13,0,4,5,14/07/2022,37.28,22/01/2024,11.73,10.59,TRUE,G,353,0,474,2800,15.03,0,353,9,0,3,5,904,25.26,25.26,25.26,39,1,1,1,43,1,1,1
25/03/2024,FALSE,TRUE,183,5,1,2,3,5/10/2021,3.83,24/02/2024,222.74,169.74,TRUE,C,500,58.25,273,2550,104.57,1,262,8,1,3,3,577.8,8.29,8.29,8.29,16,1,1,1,22,1,1,1
25/03/2024,FALSE,TRUE,117,24,1,3,4,29/12/2021,21.42,25/02/2024,91.03,91.03,TRUE,G,360,174.85,465,2850,31.72,2,360,13,0,4,6,1450.9,11.28,11.28,11.28,57,1,1,1,58,1,1,1
25/03/2024,FALSE,TRUE,159,20,0,3,3,16/12/2020,13.84,19/02/2024,203.44,171.6,TRUE,C,500,0.47,570,3650,116.81,0,502,10,0,5,4,1476.27,18.6,18.6,145.3,39,1,1,4,44,1,1,5
25/03/2024,FALSE,TRUE,198,2,1,2,2,14/02/2024,15.35,10/03/2024,11.75,11.75,TRUE,C,500,1.26,362,2950,0.15,1,360,8,0,4,3,428.68,0,12.25,12.25,32,0,1,1,34,0,1,1
25/03/2024,FALSE,TRUE,198,1,0,1,1,16/02/2024,30.38,16/02/2024,30.38,15.41,TRUE,G,159,01.04,537,1750,84.95,0,229,10,0,4,4,1890.85,0,30.21,30.21,85,0,1,1,88,0,1,1
25/03/2024,FALSE,TRUE,183,8,0,2,4,06/09/2023,17.08,16/02/2024,40.65,32.32,TRUE,C,500,0,232,4700,8.21,5,294,9,1,4,3,197.22,0,15.96,31.93,19,0,1,2,19,0,1,2
25/03/2024,FALSE,TRUE,111,21,0,0,4,27/04/2023,19.94,27/10/2023,1.41,,FALSE,G,177,0,359,7250,196.4,0,123,15,3,3,6,791.72,0,06.08,20.95,21,0,1,4,21,0,1,4
25/03/2024,FALSE,TRUE,144,13,2,2,5,04/02/2023,220.33,24/03/2024,19.53,19.53,TRUE,C,500,0.16,819,1700,121.63,10,500,11,0,4,6,1507.83,10.1,10.1,10.1,47,1,1,1,55,1,1,1
25/03/2024,FALSE,TRUE,183,3,0,1,2,29/09/2020,35.79,08/01/2024,75.12,54.35,TRUE,C,500,0,305,1150,45.75,1,330,11,0,5,3,1573.79,88.18,88.18,228.32,34,1,1,3,37,1,1,6
25/03/2024,FALSE,TRUE,159,23,0,0,2,14/10/2021,8.28,20/11/2023,261.16,,FALSE,C,500,0,522,4000,316.65,5,342,8,0,3,3,1702.88,32.55,32.55,32.55,39,1,1,1,40,1,1,1
25/03/2024,FALSE,TRUE,117,20,2,4,8,05/02/2022,24.3,15/03/2024,13.13,13.13,TRUE,F,141,67.9,412,1950,9.75,10,360,13,1,4,6,1522.14,0,66.6,82.72,42,0,1,2,47,0,1,2
25/03/2024,FALSE,TRUE,183,13,2,4,8,11/04/2023,55.53,20/03/2024,20.87,20.87,TRUE,G,153,303.24,424,1200,0.06,3,153,8,0,3,3,219.12,0,08.04,08.04,21,0,1,1,21,0,1,1
25/03/2024,FALSE,TRUE,159,2,0,0,0,18/02/2021,5.56,08/04/2023,216.26,32,TRUE,C,500,0,593,4800,216.78,0,477,8,1,3,3,516.31,0,132,132,12,0,1,1,12,0,1,1
25/03/2024,FALSE,TRUE,150,17,0,2,2,01/08/2020,70.3,15/02/2024,233.92,192.18,TRUE,C,500,0.48,483,9950,177.04,2,349,12,0,6,4,1500.81,112.72,112.72,112.72,38,1,1,1,58,1,1,1
25/03/2024,FALSE,TRUE,183,28,0,0,0,14/02/2022,19,31/08/2023,20.66,,FALSE,C,500,0.29,461,2050,60.12,7,121,14,0,8,5,545.6,26.05,26.05,26.05,40,1,1,1,40,1,1,1
25/03/2024,FALSE,TRUE,117,27,1,1,6,28/07/2022,15.46,26/02/2024,183.11,164.38,TRUE,G,379,0,400,2150,15.63,2,379,9,0,4,4,1804.96,0,17.03,17.03,57,0,1,1,62,0,1,1
25/03/2024,FALSE,TRUE,240,27,1,4,6,15/01/2022,46.13,11/03/2024,20.6,20.6,TRUE,F,153,3.88,522,2900,21.48,1,365,22,1,3,4,1209.49,0,08.04,14.65,55,0,1,2,61,0,1,2
25/03/2024,FALSE,TRUE,159,13,0,0,2,8/12/2021,18.04,23/10/2023,20.14,,FALSE,C,500,0,547,3200,42.89,12,476,9,1,4,4,1233.3,0,9.56,9.56,70,0,1,1,76,0,1,1
25/03/2024,FALSE,TRUE,159,17,1,2,2,06/01/2022,22.07,11/03/2024,30.46,30.46,TRUE,C,500,0.12,552,4100,1.49,2,422,18,1,5,5,1107.95,0,23.95,23.95,35,0,1,1,38,0,1,1
25/03/2024,FALSE,TRUE,183,16,0,0,2,13/02/2023,6.19,19/11/2023,99.38,,FALSE,C,500,0.01,473,1300,96.2,2,305,10,2,3,4,261.49,45.79,45.79,45.79,6,1,1,1,6,1,1,1
25/03/2024,FALSE,TRUE,165,17,0,3,5,09/03/2020,70.46,06/02/2024,48.24,,FALSE,F,381,115.37,499,1550,48.1,2,347,10,1,4,3,1636.1,45.58,45.58,45.58,19,1,1,1,22,1,1,1
25/03/2024,FALSE,TRUE,114,2,0,1,1,04/07/2023,105.84,05/01/2024,102.63,55.13,TRUE,F,448,58.7,614,3700,46.38,0,471,15,3,8,3,970.08,0,206.29,206.29,22,0,1,1,22,0,1,1
25/03/2024,FALSE,TRUE,183,29,1,3,14,28/06/2022,58.4,28/02/2024,38.01,38.01,TRUE,F,138,986.97,355,2550,0.17,1,193,16,0,7,4,104.96,13.04,13.04,13.04,7,1,1,1,7,1,1,1
25/03/2024,FALSE,TRUE,198,10,1,6,10,8/11/2023,4.13,14/03/2024,4.85,4.85,TRUE,D,341,0.02,527,1450,55.03,0,341,8,0,3,4,680.27,25.51,25.51,25.51,31,1,1,1,31,1,1,1
25/03/2024,FALSE,TRUE,228,23,3,6,11,08/08/2022,58.31,08/03/2024,82.19,82.19,TRUE,D,500,65.35,438,4400,0.01,0,250,15,1,3,4,699.09,0,4.55,40.01,36,0,1,3,44,0,1,3
25/03/2024,FALSE,TRUE,228,4,1,2,4,12/10/2023,18.31,09/03/2024,8.5,8.5,TRUE,G,302,0.76,371,1000,0.1,2,306,13,2,4,5,371.79,0,04.02,54.19,12,0,1,3,12,0,1,3
25/03/2024,FALSE,TRUE,135,2,2,2,2,13/03/2024,23.62,21/03/2024,28.74,28.74,TRUE,C,500,0,420,3300,0.02,1,320,12,1,6,3,35.3,23.47,23.47,23.47,2,1,1,1,2,1,1,1
25/03/2024,FALSE,TRUE,183,14,2,6,11,13/03/2023,12.04,18/03/2024,11.78,11.78,TRUE,F,228,11.72,380,2800,52.33,11,228,9,0,4,4,1554.67,30.15,30.15,78.92,36,1,1,3,41,1,1,3
25/03/2024,FALSE,TRUE,183,13,1,3,10,29/07/2023,19.28,09/03/2024,12.95,12.95,TRUE,C,500,0,329,850,0.1,1,189,12,0,7,3,594.71,9.67,9.67,9.67,38,1,1,1,42,1,1,1
25/03/2024,FALSE,TRUE,183,19,0,1,2,04/03/2022,7.99,08/02/2024,156.61,137.39,TRUE,C,500,0,589,1750,18.7,12,242,6,0,3,3,440.1,0,20.15,20.15,26,0,1,1,27,0,1,1
25/03/2024,FALSE,TRUE,165,22,2,5,8,03/05/2022,50.43,26/02/2024,11.13,11.13,TRUE,G,414,25.22,546,2000,9.13,1,297,7,0,3,3,1115.84,0,10.92,23.42,74,0,1,2,88,0,1,2
25/03/2024,FALSE,TRUE,195,28,1,3,8,01/04/2022,7.44,06/03/2024,15.42,,FALSE,G,163,0.09,485,6100,32.85,1,249,17,2,6,3,1050.3,23.25,23.25,23.25,18,1,1,1,51,1,1,1
25/03/2024,FALSE,TRUE,159,10,0,2,4,21/05/2022,82.92,18/02/2024,56.66,,FALSE,C,500,0.57,447,3350,120.25,0,384,18,3,3,4,716,28.12,28.12,28.12,33,1,1,1,34,1,1,1
25/03/2024,FALSE,TRUE,144,28,1,5,7,11/10/2021,6.98,12/03/2024,20.24,20.24,TRUE,C,158,71,593,1750,194.4,1,401,10,0,6,3,244.19,0,15.8,15.8,11,0,1,1,12,0,1,1
25/03/2024,FALSE,TRUE,183,11,3,3,6,08/06/2022,13.02,05/03/2024,11.45,9.26,TRUE,C,500,0,392,1850,47.59,3,171,27,4,3,12,1161.28,0,4.8,35.22,38,0,1,2,42,0,1,2
25/03/2024,FALSE,TRUE,228,24,0,3,5,28/03/2022,3.14,17/02/2024,30.56,15.89,TRUE,D,500,0,466,3100,30.05,2,368,9,0,4,3,83.53,2.86,2.86,2.86,10,1,1,1,10,1,1,1
25/03/2024,FALSE,TRUE,228,15,1,2,4,10/09/2022,18.51,21/03/2024,13.1,13.1,TRUE,D,500,0,480,2200,0.04,9,203,7,0,3,3,576.59,0,5.82,50.44,45,0,1,3,45,0,1,3
25/03/2024,FALSE,TRUE,198,1,1,1,1,10/03/2024,60.86,10/03/2024,60.86,45.94,TRUE,C,500,0,526,1200,14.74,0,513,6,0,3,3,349.08,1.41,1.41,1.41,33,1,1,1,40,1,1,1
25/03/2024,FALSE,TRUE,183,18,1,2,3,16/07/2020,29.13,11/03/2024,7.51,7.51,TRUE,C,500,1.12,364,1200,0.11,13,238,9,0,3,5,1105.92,50.62,50.62,137.67,33,1,1,3,36,1,1,3
25/03/2024,FALSE,TRUE,159,29,1,2,6,24/08/2021,07.01,18/03/2024,10.07,10.07,TRUE,G,459,22.73,618,1900,74.15,5,459,11,1,4,4,723.89,0,13.01,13.01,16,0,1,1,17,0,1,1
25/03/2024,FALSE,TRUE,183,7,0,0,1,5/10/2020,09.03,4/10/2023,350.68,67.15,TRUE,C,500,0,273,1800,286.81,4,151,9,1,3,3,1082.22,0,87.74,87.74,19,0,1,1,21,0,1,1
25/03/2024,FALSE,TRUE,150,22,1,3,6,07/03/2022,40.05,08/03/2024,17.74,17.74,TRUE,C,500,0,458,4450,0,0,276,10,0,4,3,186.92,15.66,15.66,15.66,9,1,1,1,10,1,1,1
25/03/2024,FALSE,TRUE,150,6,1,3,4,23/06/2023,321.28,20/03/2024,57.11,57.11,TRUE,C,500,1.12,494,4500,0.15,0,214,14,1,3,5,1701.62,0,3.26,57.68,130,0,1,3,141,0,1,3
25/03/2024,FALSE,TRUE,183,18,1,2,5,13/09/2021,49.48,15/03/2024,168.73,168.73,TRUE,C,500,6,494,2150,0.1,2,298,9,0,4,3,1271.11,64.55,64.55,64.55,48,1,1,1,61,1,1,1
25/03/2024,FALSE,TRUE,159,26,2,3,8,29/09/2020,17.63,29/02/2024,10.97,5.46,TRUE,G,168,0,529,2350,5.44,13,384,10,0,6,3,709.65,20.16,20.16,20.16,30,1,1,1,31,1,1,1
25/03/2024,FALSE,TRUE,183,14,0,0,0,26/11/2021,16.93,01/09/2023,230.09,117.88,TRUE,C,500,23,475,4400,0.27,3,425,10,0,3,6,1221.75,0,5.38,5.38,106,0,1,1,296,0,1,1
25/03/2024,FALSE,TRUE,183,11,1,4,9,27/07/2022,29.25,27/02/2024,22.32,11.92,TRUE,C,500,0,512,1700,48.31,3,429,7,0,3,3,1216.2,15.85,15.85,15.85,41,1,1,1,42,1,1,1
25/03/2024,FALSE,TRUE,183,9,1,6,6,6/11/2021,3.6,11/03/2024,39.32,39.32,TRUE,C,500,0,376,3000,0.09,0,241,7,0,3,4,1434.31,0,6.44,6.44,13,0,1,1,18,0,1,1
25/03/2024,FALSE,TRUE,183,25,0,13,16,03/05/2022,29.75,22/02/2024,44.87,41.71,TRUE,C,500,0,348,2750,16.03,2,304,10,1,3,4,530.34,0,59.78,82.09,44,0,1,2,74,0,1,2
25/03/2024,FALSE,TRUE,183,22,2,4,7,19/01/2021,28.91,14/03/2024,27.69,27.69,TRUE,G,367,8.69,326,1400,0.14,4,331,10,0,3,5,580.2,0,15.08,105.45,25,0,1,3,26,0,1,3
25/03/2024,FALSE,TRUE,195,13,0,2,2,09/03/2021,61.91,07/02/2024,234.96,,FALSE,D,500,0.9,539,12100,376.78,0,292,17,4,4,4,543.6,22.41,22.41,22.41,15,2,2,2,16,2,2,2
25/03/2024,FALSE,TRUE,183,12,0,1,2,8/11/2022,24.29,05/02/2024,20.37,10.88,TRUE,G,366,234.72,399,2400,22.81,3,366,17,0,3,8,331.94,7.29,13.28,77.75,16,1,2,4,21,1,2,4
25/03/2024,FALSE,TRUE,144,19,0,0,3,2/10/2022,29.73,12/12/2023,21.45,6.17,TRUE,C,500,0,475,3150,54.07,5,297,9,0,4,3,816.26,06.07,48.8,222.43,25,1,2,3,35,1,2,3
25/03/2024,FALSE,TRUE,117,3,0,0,0,25/12/2022,2.93,18/09/2023,119.1,68.71,TRUE,F,418,0,680,2800,68.8,2,458,8,0,3,3,1882.64,18.14,18.14,18.14,39,1,1,1,44,2,2,2
25/03/2024,FALSE,TRUE,198,1,1,1,1,04/03/2024,223.53,04/03/2024,223.53,223.53,TRUE,C,500,28.78,593,5950,0.8,0,444,16,0,4,8,83.41,23.06,23.06,23.06,3,2,2,2,3,2,2,2
25/03/2024,FALSE,TRUE,240,23,14,14,16,23/08/2022,22.44,16/03/2024,03.04,03.04,TRUE,G,169,30,416,3350,17.61,3,235,17,0,4,8,1585.04,0,48.04,48.04,59,0,2,2,65,0,2,2
25/03/2024,FALSE,TRUE,195,14,0,2,3,9/11/2022,11.68,30/01/2024,22.31,11.96,TRUE,D,500,0,315,1250,10.19,11,150,7,0,3,3,468.93,20.46,20.46,20.46,34,2,2,2,38,2,2,2
25/03/2024,FALSE,TRUE,150,9,2,3,6,10/05/2023,16.94,11/03/2024,63.68,63.68,TRUE,C,500,0,325,7550,0.19,1,201,14,4,3,5,1722.64,0,28.26,28.26,105,0,1,1,127,0,2,2
25/03/2024,FALSE,TRUE,135,30,2,4,7,05/08/2022,16.66,20/03/2024,7.18,7.18,TRUE,F,413,0,484,3450,64.72,24,453,9,0,3,4,915.53,9.94,9.94,23.08,63,2,2,3,65,2,2,3
25/03/2024,FALSE,TRUE,117,7,2,5,7,6/10/2023,58.81,19/03/2024,24.45,24.45,TRUE,F,472,0,468,1150,0.03,0,213,9,0,5,3,988.56,0,15.48,15.48,31,0,2,2,31,0,2,2
25/03/2024,FALSE,TRUE,144,25,2,3,5,22/01/2022,74.13,29/02/2024,107.74,107.74,TRUE,D,302,0.75,514,2650,0.01,3,332,9,0,3,4,1599.3,9.26,9.26,9.26,56,1,1,1,62,2,2,2
25/03/2024,FALSE,TRUE,183,13,2,5,8,12/01/2023,16.43,13/03/2024,26.09,26.09,TRUE,C,500,0,386,1050,0.13,10,207,10,0,3,4,453.77,0,25.32,25.32,21,0,2,2,24,0,2,2
25/03/2024,FALSE,TRUE,117,24,1,7,10,14/02/2023,3.88,24/02/2024,14.76,14.76,TRUE,F,387,0,546,1600,0.01,1,361,12,3,3,4,458.9,34.78,34.78,34.78,25,2,2,2,28,2,2,2
25/03/2024,FALSE,TRUE,183,24,1,3,6,19/01/2022,70.78,14/03/2024,18.57,18.57,TRUE,C,500,0,454,1700,0.03,11,125,9,0,6,3,1610.47,0,14.82,42.25,64,0,2,4,67,0,2,4
25/03/2024,FALSE,TRUE,144,4,1,1,2,29/07/2023,9.32,01/03/2024,10.08,,FALSE,G,446,1.56,580,1150,10.02,2,446,7,0,3,3,861.34,22.43,22.43,79.07,31,2,2,5,31,2,2,5
25/03/2024,FALSE,TRUE,183,12,2,3,6,8/10/2022,17.2,16/03/2024,4.25,4.25,TRUE,C,500,0,487,2050,0.1,5,266,8,0,4,3,295.65,0,22.6,22.6,15,0,2,2,15,0,2,2
25/03/2024,FALSE,TRUE,183,27,1,1,2,15/09/2021,15.24,18/03/2024,50.43,50.43,TRUE,C,500,0,387,2250,10.03,23,340,12,2,6,3,1484.72,50.03,50.03,50.03,86,2,2,2,91,2,2,2
25/03/2024,FALSE,TRUE,150,19,0,0,0,24/07/2021,17.45,30/05/2023,1.39,,FALSE,C,500,35.38,570,2700,769.59,4,429,18,1,4,8,1638.64,0,15.23,15.23,96,0,2,2,101,0,2,2
25/03/2024,FALSE,TRUE,183,14,2,4,7,09/01/2023,33.92,21/03/2024,89.05,89.05,TRUE,C,500,0,522,1400,0.14,1,316,15,0,4,3,1311.43,0,38.24,38.24,71,0,2,2,78,0,2,2
25/03/2024,FALSE,TRUE,144,19,2,4,8,30/11/2022,9.45,03/03/2024,13.79,13.79,TRUE,G,241,0.11,447,1050,0.05,5,338,6,0,3,3,615.91,46.55,71.54,71.54,20,1,2,2,20,1,2,2
25/03/2024,FALSE,TRUE,240,4,1,3,4,7/12/2023,61.78,07/03/2024,21.05,21.05,TRUE,F,328,172.04,330,1100,0.12,0,332,7,0,3,3,1079.57,0,105.08,149.01,27,0,2,3,28,0,2,3
25/03/2024,FALSE,TRUE,198,1,1,1,1,23/02/2024,61.26,23/02/2024,61.26,46.01,TRUE,C,500,0,527,1200,14.97,0,432,7,0,4,3,554.41,0,9.58,9.58,72,0,2,2,76,0,2,2
25/03/2024,FALSE,TRUE,117,6,0,1,1,09/09/2022,17.25,27/12/2023,88.4,23.75,TRUE,G,157,0,510,1150,118.44,2,389,12,0,4,5,265.39,0,25.42,25.42,9,0,1,1,10,0,2,2
25/03/2024,FALSE,TRUE,120,14,0,2,3,20/03/2022,80.24,08/02/2024,27,18.27,TRUE,D,407,0,735,1850,141.89,7,407,8,0,3,3,1657.26,42.5,69.29,91.5,35,1,2,3,35,1,2,3
25/03/2024,FALSE,TRUE,114,26,1,3,7,12/10/2022,16.7,05/03/2024,24.49,24.49,TRUE,F,147,339.41,538,1950,0.62,19,287,11,0,6,3,1536.92,0,36.55,61.01,97,0,2,4,106,0,2,4
25/03/2024,FALSE,TRUE,183,17,1,4,7,15/09/2022,73.75,11/03/2024,141.78,141.78,TRUE,C,500,160.52,359,3850,04.01,1,275,23,4,6,8,1981.04,12.84,12.84,12.84,102,2,2,2,112,2,2,2
25/03/2024,FALSE,TRUE,183,17,1,2,2,19/11/2021,35.89,17/03/2024,8.26,8.26,TRUE,C,500,01.01,430,3400,0.16,12,208,13,0,5,3,1892.88,14.06,40.99,340.65,109,1,2,15,125,1,2,15
25/03/2024,FALSE,TRUE,228,11,1,3,9,21/07/2023,38.81,01/03/2024,18.01,18.01,TRUE,G,246,20.44,384,1150,0.15,4,250,16,0,6,5,322.71,0,13.61,19.7,20,0,2,3,21,0,2,3
25/03/2024,FALSE,TRUE,228,23,1,3,6,23/09/2022,1.93,18/03/2024,18.96,18.96,TRUE,D,500,0,326,1600,0.13,3,292,11,0,4,3,542.6,0,193.09,193.09,19,0,2,2,20,0,2,2
25/03/2024,FALSE,TRUE,228,5,0,0,1,27/06/2022,19.47,7/10/2023,98.76,61.74,TRUE,D,500,0,593,2700,57.61,4,325,12,0,4,3,1507.48,0,16.97,16.97,79,0,2,2,90,0,2,2
25/03/2024,FALSE,TRUE,198,1,1,1,1,27/02/2024,80.79,27/02/2024,80.79,80.79,TRUE,C,500,0,629,1350,7.42,0,410,8,0,3,5,176.98,87.58,120.03,120.03,3,1,2,2,3,1,2,2
25/03/2024,FALSE,TRUE,159,4,0,1,2,20/03/2023,7.9,19/01/2024,13.87,7.37,TRUE,C,500,0,591,4800,22.81,1,514,9,1,3,4,1026.27,55.53,64.46,127.48,62,1,2,5,74,1,2,5
25/03/2024,FALSE,TRUE,228,12,0,2,4,14/07/2020,11.08,13/01/2024,159.6,,FALSE,D,500,0,288,1900,204.42,8,317,10,1,3,3,1213.77,0,54.68,54.68,49,0,2,2,50,0,2,2
25/03/2024,FALSE,TRUE,183,14,1,2,6,23/08/2020,22.01,23/02/2024,02.03,,FALSE,C,500,18.44,339,7950,264.41,7,263,17,3,3,7,1216.8,16.54,16.54,39.32,96,2,2,5,99,2,2,5
25/03/2024,FALSE,TRUE,114,14,5,6,10,09/08/2023,10.21,06/03/2024,9.55,9.55,TRUE,G,247,0.07,196,3200,0.09,0,247,49,0,6,19,180.7,0,47.78,47.78,4,0,2,2,4,0,2,2
25/03/2024,FALSE,TRUE,135,1,1,1,1,16/03/2024,141.73,16/03/2024,141.73,141.73,TRUE,G,158,130.04,347,9350,199.81,0,298,9,0,4,3,1465.01,0,63.09,247.8,124,0,2,27,131,0,2,31
25/03/2024,FALSE,TRUE,183,28,1,3,6,20/11/2021,8.44,20/03/2024,30,30,TRUE,C,500,0,376,1200,0.17,0,242,14,1,5,4,1046.07,29.2,140.63,180.86,34,1,2,5,34,1,2,5
25/03/2024,FALSE,TRUE,159,26,2,4,6,24/10/2021,35.19,07/03/2024,12.24,12.24,TRUE,C,500,0,577,1500,2.78,8,403,10,2,3,3,993.13,13.9,13.9,34.73,42,2,2,3,44,2,2,3
25/03/2024,FALSE,TRUE,198,2,1,2,2,16/02/2024,60.92,15/03/2024,14.61,14.61,TRUE,C,500,2254.76,409,1000,0.08,0,285,7,0,4,3,1703.37,0,210.19,226.37,33,0,2,3,33,0,2,3
